2025-04-21 22:39:50 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:55 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance - MaintenanceCreationDTO(title=Daily maintenance, description=Daily description, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=DAILY, endDate=Sun May 11 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=0, daysOfWeekPattern=0000000, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[]) has been created in household with id - 1
2025-04-21 22:39:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:39:55 [main] ERROR c.c.f.h.c.MaintenanceController - ERRORHousehold With id: 0 doesn't exist
2025-04-21 22:39:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:39:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:39:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:55 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance with id -2 in household with id - 1 has been updated as MaintenanceCreationDTO(title=Updated maintenance, description=UpdatedMaintenance, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=DAILY, endDate=Mon May 05 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=0, daysOfWeekPattern=0000000, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[])
2025-04-21 22:39:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:39:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:55 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance - MaintenanceCreationDTO(title=Monthly maintenance, description=Monthly description, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=MONTHLY, endDate=Sat May 31 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=1, daysOfWeekPattern=0000000, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[]) has been created in household with id - 1
2025-04-21 22:39:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:39:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:39:55 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - Starting MaintenanceTaskControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 12488 (started by Administrator in E:\household)
2025-04-21 22:39:55 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - The following 1 profile is active: "local"
2025-04-21 22:39:56 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 371b405b-a97f-42f9-b6d6-18748772e6a3

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 22:39:56 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@64434d5c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4a57771a, org.springframework.security.web.context.SecurityContextPersistenceFilter@31add542, org.springframework.security.web.header.HeaderWriterFilter@53f92771, org.springframework.security.web.csrf.CsrfFilter@78751d07, org.springframework.security.web.authentication.logout.LogoutFilter@7e3918d6, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@32144b3c, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@478bbf33, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@5a8a98c7, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3601fb92, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3f5b2aeb, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@258350de, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@636e356f, org.springframework.security.web.session.SessionManagementFilter@6160714c, org.springframework.security.web.access.ExceptionTranslationFilter@2d34798d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6ed80c52]
2025-04-21 22:39:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:56 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - Started MaintenanceTaskControllerTest in 0.255 seconds (JVM running for 7.065)
2025-04-21 22:39:56 [main] ERROR c.c.f.h.c.MaintenanceTaskController - Household with id - 999 does not exist
2025-04-21 22:39:56 [main] INFO  c.c.f.h.c.MembersControllerTest - Starting MembersControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 12488 (started by Administrator in E:\household)
2025-04-21 22:39:56 [main] INFO  c.c.f.h.c.MembersControllerTest - The following 1 profile is active: "local"
2025-04-21 22:39:56 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: e4f93501-ebe1-4c8c-bb59-17fab35aedf4

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 22:39:56 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3999ea91, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7ac2263e, org.springframework.security.web.context.SecurityContextPersistenceFilter@7d0335b9, org.springframework.security.web.header.HeaderWriterFilter@6af5b172, org.springframework.security.web.csrf.CsrfFilter@3d356e85, org.springframework.security.web.authentication.logout.LogoutFilter@fdc872e, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1f227c44, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@62231c0f, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@760eb57e, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@617c9dd7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6f7cc804, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@28459ab8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@73990c4d, org.springframework.security.web.session.SessionManagementFilter@6b542f10, org.springframework.security.web.access.ExceptionTranslationFilter@3e159f12, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5642ab4f]
2025-04-21 22:39:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:56 [main] INFO  c.c.f.h.c.MembersControllerTest - Started MembersControllerTest in 0.241 seconds (JVM running for 7.411)
2025-04-21 22:39:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:56 [main] INFO  c.c.f.h.controller.MembersController - Membership created  - Membership(id=null, creationDate=2025-04-21, status=PENDING, membershipRole=REGULAR, user=null, household=null) 
2025-04-21 22:39:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:56 [main] INFO  c.c.f.h.controller.MembersController - User - User(username=user1, firstName=User, lastName=1, email=user1@gmail.com)  leaving household - 1 
2025-04-21 22:39:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:39:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:39:56 [main] INFO  c.c.f.h.controller.MembersController - User - User(username=user1, firstName=User, lastName=1, email=user1@gmail.com) accepting invitation for membership with id - 1 in household with id - 1
2025-04-21 22:39:56 [main] INFO  c.c.f.h.c.RegistrationControllerTest - Starting RegistrationControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 12488 (started by Administrator in E:\household)
2025-04-21 22:39:56 [main] INFO  c.c.f.h.c.RegistrationControllerTest - The following 1 profile is active: "local"
2025-04-21 22:39:56 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1ae4bdf4, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@752ee6e1, org.springframework.security.web.context.SecurityContextPersistenceFilter@2a1076b5, org.springframework.security.web.header.HeaderWriterFilter@57ba665f, org.springframework.security.web.csrf.CsrfFilter@3ed545ab, org.springframework.security.web.authentication.logout.LogoutFilter@6d4f1a08, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7c397b0c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1acfd193, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1e43d40b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7fe1dee9, org.springframework.security.web.session.SessionManagementFilter@3e7c84cc, org.springframework.security.web.access.ExceptionTranslationFilter@244285a9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@765f934e]
2025-04-21 22:39:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:56 [main] INFO  c.c.f.h.c.RegistrationControllerTest - Started RegistrationControllerTest in 0.33 seconds (JVM running for 7.807)
2025-04-21 22:39:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:39:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:39:56 [main] ERROR c.c.f.h.c.RegistrationController - Invalid verification token
2025-04-21 22:39:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
